Molecule_ChEMBL_ID,Standard_Value,Smiles_x,molecule_class,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles_y
CHEMBL3751854,10600.0,COc1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1,inactive,0.0,324.41,5.0,7.0,4.0,51.22,4.0,1.0,0.0,5.0,N,0.77,4.26,4.15,3.0,MOL,-1.0,23.0,4.0,1.0,0.0,324.0932,NEUTRAL,C18H16N2O2S,COc1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1
CHEMBL2402163,10660.0,CN(C)c1ccc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc1,inactive,0.0,387.53,2.0,3.0,5.31,38.74,4.0,2.0,1.0,7.0,N,0.54,5.42,5.41,3.0,MOL,-1.0,29.0,4.0,2.0,1.0,387.2311,NEUTRAL,C25H29N3O,CN(C)c1ccc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc1
CHEMBL4074006,10720.0,O=c1cc(/C=C/c2ccc(O)cc2)[nH]cc1O,inactive,0.0,229.24,2.0,13.0,1.96,73.32,3.0,3.0,0.0,2.0,N,0.74,1.9,1.89,2.0,MOL,-1.0,17.0,4.0,3.0,0.0,229.0739,NEUTRAL,C13H11NO3,O=c1cc(/C=C/c2ccc(O)cc2)[nH]cc1O
CHEMBL3913721,10900.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(=O)c4ccoc4)CC3)cc1)C2,inactive,0.0,458.51,7.0,25.0,4.08,72.22,6.0,0.0,0.0,5.0,N,0.54,3.75,3.75,3.0,MOL,-1.0,34.0,7.0,0.0,0.0,458.1842,NEUTRAL,C27H26N2O5,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(=O)c4ccoc4)CC3)cc1)C2
CHEMBL2408091,10900.0,COc1ccc(C(=O)/C=C/c2ccc(OCCCOc3ccccc3)c(OC)c2)c(O)c1,inactive,0.0,434.49,3.0,3.0,5.15,74.22,6.0,1.0,1.0,11.0,N,0.26,5.47,5.0,3.0,MOL,-1.0,32.0,6.0,1.0,1.0,434.1729,NEUTRAL,C26H26O6,COc1ccc(C(=O)/C=C/c2ccc(OCCCOc3ccccc3)c(OC)c2)c(O)c1
CHEMBL74874,11000.0,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(Cl)cc1,inactive,0.0,327.88,1.0,3.0,3.83,46.17,2.0,1.0,0.0,3.0,N,0.92,4.07,4.07,1.0,MOL,-1.0,21.0,3.0,1.0,0.0,327.106,NEUTRAL,C16H22ClNO2S,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL197140,11000.0,CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1,inactive,0.0,410.53,8.0,12.0,6.59,46.53,2.0,1.0,1.0,5.0,N,0.6,6.85,3.78,2.0,MOL,-1.0,30.0,3.0,1.0,1.0,410.2257,ACID,C26H31FO3,CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1
CHEMBL4096595,11200.0,Oc1nc(NCCc2ccccc2)c2ccccc2n1,inactive,0.0,265.32,2.0,4.0,2.99,58.04,4.0,2.0,0.0,4.0,N,0.76,3.88,3.88,3.0,MOL,-1.0,20.0,4.0,2.0,0.0,265.1215,NEUTRAL,C16H15N3O,Oc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL167970,11200.0,Oc1c(CN2CCCC2)cc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,inactive,0.0,436.99,5.0,11.0,5.53,51.63,5.0,2.0,1.0,6.0,N,0.5,3.24,1.0,3.0,MOL,-1.0,31.0,5.0,2.0,1.0,436.203,BASE,C25H29ClN4O,Oc1c(CN2CCCC2)cc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1
CHEMBL4227890,11440.0,O=C(/C=C/c1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,inactive,0.0,391.45,2.0,3.0,3.44,56.67,4.0,1.0,0.0,4.0,N,0.69,3.24,3.19,3.0,MOL,-1.0,29.0,5.0,1.0,0.0,391.1696,NEUTRAL,C23H22FN3O2,O=C(/C=C/c1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1
CHEMBL2436692,11500.0,O=c1ccoc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,526.68,5.0,8.0,5.11,70.84,7.0,1.0,2.0,10.0,N,0.29,4.26,2.2,4.0,MOL,-1.0,39.0,7.0,1.0,2.0,526.2944,BASE,C32H38N4O3,O=c1ccoc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL4172159,11550.0,COc1ccc(Nc2nc(Cl)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1,inactive,0.0,452.91,5.0,16.0,2.35,109.49,11.0,1.0,1.0,5.0,N,0.48,3.71,3.71,4.0,MOL,-1.0,32.0,11.0,1.0,1.0,452.1588,NEUTRAL,C20H21ClN10O,COc1ccc(Nc2nc(Cl)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1
CHEMBL3819454,11750.0,O=C1C(=Cc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C(=O)c2ccccc21,inactive,0.0,484.6,5.0,7.0,6.06,40.62,4.0,0.0,1.0,5.0,N,0.26,6.72,5.73,4.0,MOL,-1.0,37.0,4.0,0.0,1.0,484.2151,NEUTRAL,C33H28N2O2,O=C1C(=Cc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C(=O)c2ccccc21
CHEMBL117804,11900.0,c1ccc(CCNc2ncnc3ccccc23)cc1,inactive,0.0,249.32,20.0,33.0,3.28,37.81,3.0,1.0,0.0,4.0,N,0.77,3.51,3.5,3.0,MOL,-1.0,19.0,3.0,1.0,0.0,249.1266,NEUTRAL,C16H15N3,c1ccc(CCNc2ncnc3ccccc23)cc1
CHEMBL4092601,12000.0,COc1ccc(CCNc2ncnc3ccccc23)cc1OC,inactive,0.0,309.37,1.0,3.0,3.3,56.27,5.0,1.0,0.0,6.0,N,0.76,3.19,3.19,3.0,MOL,-1.0,23.0,5.0,1.0,0.0,309.1477,NEUTRAL,C18H19N3O2,COc1ccc(CCNc2ncnc3ccccc23)cc1OC
CHEMBL2402162,12200.0,COc1ccc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc1,inactive,0.0,374.48,2.0,3.0,5.25,44.73,4.0,2.0,1.0,7.0,N,0.55,5.16,5.15,3.0,MOL,-1.0,28.0,4.0,2.0,1.0,374.1994,NEUTRAL,C24H26N2O2,COc1ccc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc1
CHEMBL3944195,12200.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc1)C2,inactive,0.0,530.67,5.0,6.0,6.44,42.01,5.0,0.0,2.0,7.0,N,0.26,7.04,6.04,4.0,MOL,-1.0,40.0,5.0,0.0,2.0,530.2569,NEUTRAL,C35H34N2O3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc1)C2
CHEMBL4638539,12300.0,COc1c(O)c(O)c(-c2c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c2O)c(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,inactive,0.0,715.03,1.0,1.0,12.73,99.38,6.0,4.0,2.0,19.0,N,0.09,13.21,13.15,2.0,MOL,-1.0,52.0,6.0,4.0,2.0,714.4859,NEUTRAL,C46H66O6,COc1c(O)c(O)c(-c2c(C)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c(O)c2O)c(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C
CHEMBL4086825,12480.0,COc1ccccc1/C=C/c1cc(=O)c(O)cn1C,inactive,0.0,257.29,2.0,4.0,2.27,51.46,4.0,1.0,0.0,3.0,N,0.92,2.43,2.43,2.0,MOL,-1.0,19.0,4.0,1.0,0.0,257.1052,NEUTRAL,C15H15NO3,COc1ccccc1/C=C/c1cc(=O)c(O)cn1C
CHEMBL2408095,12500.0,COc1ccc(C(=O)/C=C/c2cc(Br)c(OCc3ccccc3)c(OC)c2)c(O)c1,inactive,0.0,469.33,3.0,3.0,5.65,64.99,5.0,1.0,1.0,8.0,N,0.34,6.26,5.79,3.0,MOL,-1.0,30.0,5.0,1.0,1.0,468.0572,NEUTRAL,C24H21BrO5,COc1ccc(C(=O)/C=C/c2cc(Br)c(OCc3ccccc3)c(OC)c2)c(O)c1
CHEMBL4175715,12500.0,C=CCOC(=S)/C=C/c1ccc(O)c(O)c1,inactive,0.0,236.29,1.0,1.0,2.64,49.69,4.0,2.0,0.0,4.0,N,0.37,3.53,3.52,1.0,MOL,-1.0,16.0,3.0,2.0,0.0,236.0507,NEUTRAL,C12H12O3S,C=CCOC(=S)/C=C/c1ccc(O)c(O)c1
CHEMBL4776150,12530.0,Oc1cc(CN(Cc2ccccn2)Cc2ccccn2)cc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1.[Br-],inactive,0.0,660.6,6.0,46.0,6.88,49.25,4.0,1.0,2.0,11.0,N,0.17,7.17,7.14,6.0,MOL,-1.0,43.0,4.0,1.0,2.0,580.2512,NEUTRAL,C38H35BrN3OP,Oc1cc(CN(Cc2ccccn2)Cc2ccccn2)cc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1.[Br-]
CHEMBL2436691,12600.0,COc1cc(OCCCN2CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC2)cc2occc(=O)c12,inactive,0.0,556.71,5.0,8.0,5.12,80.07,8.0,1.0,2.0,11.0,N,0.26,4.1,2.05,4.0,MOL,-1.0,41.0,8.0,1.0,2.0,556.305,BASE,C33H40N4O4,COc1cc(OCCCN2CCN(CCCNc3c4c(nc5ccccc35)CCCC4)CC2)cc2occc(=O)c12
CHEMBL76,12800.0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,inactive,4.0,319.88,241.0,4929.0,4.81,28.16,3.0,1.0,0.0,8.0,N,0.76,3.93,0.88,2.0,MOL,0.0,22.0,3.0,1.0,0.0,319.1815,BASE,C18H26ClN3,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
CHEMBL2436696,12800.0,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,616.81,5.0,6.0,7.17,70.84,7.0,1.0,2.0,12.0,N,0.15,6.46,4.19,5.0,MOL,-1.0,46.0,7.0,1.0,2.0,616.3413,BASE,C39H44N4O3,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL3348861,12800.0,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,inactive,2.0,320.25,14.0,26.0,0.89,147.68,8.0,6.0,1.0,1.0,N,0.42,1.51,1.34,2.0,MOL,0.0,23.0,8.0,6.0,1.0,320.0532,NEUTRAL,C15H12O8,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O
CHEMBL4449738,13000.0,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,inactive,0.0,552.49,1.0,1.0,5.44,170.8,10.0,5.0,2.0,4.0,N,0.19,5.23,3.78,6.0,MOL,-1.0,41.0,10.0,5.0,2.0,552.1056,ACID,C31H20O10,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12
CHEMBL4753795,13000.0,COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2c(OC)c1OC,inactive,0.0,419.44,8.0,9.0,4.28,101.94,7.0,3.0,0.0,6.0,N,0.24,2.86,1.99,4.0,MOL,-1.0,31.0,8.0,3.0,0.0,419.1481,BASE,C23H21N3O5,COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2c(OC)c1OC
CHEMBL3814159,13000.0,CNc1cccc(NCCc2cccc(NCc3ccccn3)n2)n1,inactive,0.0,334.43,1.0,2.0,3.18,74.76,6.0,3.0,0.0,8.0,N,0.59,2.37,1.27,3.0,MOL,-1.0,25.0,6.0,3.0,0.0,334.1906,NEUTRAL,C19H22N6,CNc1cccc(NCCc2cccc(NCc3ccccn3)n2)n1
CHEMBL4087140,13000.0,COc1ccc(CCNc2nc(Cl)nc3ccccc23)cc1OC,inactive,0.0,343.81,1.0,5.0,3.96,56.27,5.0,1.0,0.0,6.0,N,0.69,4.1,4.1,3.0,MOL,-1.0,24.0,5.0,1.0,0.0,343.1088,NEUTRAL,C18H18ClN3O2,COc1ccc(CCNc2nc(Cl)nc3ccccc23)cc1OC
CHEMBL2402074,13070.0,CCCNc1ccc(O)c(CNc2ccc(/C=C/c3cc(OC)cc(OC)c3)cc2)c1,inactive,0.0,418.54,2.0,3.0,6.01,62.75,5.0,3.0,1.0,10.0,N,0.28,5.24,5.21,3.0,MOL,-1.0,31.0,5.0,3.0,1.0,418.2256,NEUTRAL,C26H30N2O3,CCCNc1ccc(O)c(CNc2ccc(/C=C/c3cc(OC)cc(OC)c3)cc2)c1
CHEMBL2436701,13200.0,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,630.83,5.0,6.0,7.56,70.84,7.0,1.0,2.0,13.0,N,0.13,6.52,4.11,5.0,MOL,-1.0,47.0,7.0,1.0,2.0,630.357,BASE,C40H46N4O3,O=c1cc(-c2ccccc2)oc2cc(OCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL377324,13200.0,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,inactive,0.0,566.52,15.0,41.0,5.74,159.8,10.0,4.0,2.0,5.0,N,0.2,5.38,3.85,6.0,MOL,-1.0,42.0,10.0,4.0,2.0,566.1213,ACID,C32H22O10,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1
CHEMBL2408265,13300.0,COc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3cc([N+](=O)[O-])ccc3O)cc2)c(O)c1,inactive,0.0,434.4,3.0,3.0,4.16,139.0,7.0,3.0,0.0,7.0,N,0.17,4.81,2.99,3.0,MOL,-1.0,32.0,9.0,3.0,0.0,434.1114,ACID,C23H18N2O7,COc1ccc(C(=O)/C=C/c2ccc(C(=O)Nc3cc([N+](=O)[O-])ccc3O)cc2)c(O)c1
CHEMBL4081013,13300.0,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1,inactive,0.0,293.33,3.0,5.0,2.73,92.93,4.0,3.0,0.0,4.0,N,0.69,2.8,2.8,3.0,MOL,-1.0,22.0,6.0,4.0,0.0,293.1277,NEUTRAL,C16H15N5O,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL3327246,13400.0,COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,inactive,0.0,513.64,5.0,5.0,6.02,93.46,6.0,2.0,2.0,11.0,N,0.19,5.3,3.96,4.0,MOL,-1.0,38.0,7.0,2.0,2.0,513.2628,BASE,C31H35N3O4,COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1
CHEMBL549959,13400.0,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,inactive,0.0,322.32,3.0,7.0,2.21,84.58,5.0,1.0,0.0,0.0,N,0.8,1.34,1.34,2.0,MOL,-1.0,24.0,5.0,1.0,0.0,322.0841,NEUTRAL,C19H14O5,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O
CHEMBL4168812,13400.0,Cc1cc(N2CCN(c3nc(Cl)nc(Nc4ccccc4F)n3)CC2)n2ncnc2n1,inactive,0.0,440.87,5.0,6.0,2.48,100.26,10.0,1.0,0.0,4.0,N,0.51,4.01,4.01,4.0,MOL,-1.0,31.0,10.0,1.0,0.0,440.1388,NEUTRAL,C19H18ClFN10,Cc1cc(N2CCN(c3nc(Cl)nc(Nc4ccccc4F)n3)CC2)n2ncnc2n1
CHEMBL3814191,13400.0,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12,inactive,0.0,284.75,1.0,2.0,3.48,63.83,4.0,2.0,0.0,3.0,N,0.77,3.67,3.58,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,284.0829,NEUTRAL,C15H13ClN4,Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12
CHEMBL2436702,13500.0,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,644.86,5.0,6.0,7.95,70.84,7.0,1.0,2.0,14.0,N,0.12,6.96,4.47,5.0,MOL,-1.0,48.0,7.0,1.0,2.0,644.3726,BASE,C41H48N4O3,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL2436694,13700.0,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,588.75,5.0,6.0,6.39,70.84,7.0,1.0,2.0,10.0,N,0.19,5.49,3.76,5.0,MOL,-1.0,44.0,7.0,1.0,2.0,588.31,BASE,C37H40N4O3,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL451753,13800.0,CCN(CC)Cc1cc(NCCN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,inactive,0.0,466.07,5.0,10.0,6.37,43.43,5.0,2.0,1.0,10.0,N,0.36,5.17,1.31,3.0,MOL,-1.0,33.0,5.0,2.0,1.0,465.2659,BASE,C27H36ClN5,CCN(CC)Cc1cc(NCCN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1
CHEMBL3815150,13800.0,Nc1nc(NCc2cccc(C(F)(F)F)c2)nc2ccccc12,inactive,0.0,318.3,1.0,2.0,3.84,63.83,4.0,2.0,0.0,3.0,N,0.77,3.94,3.85,3.0,MOL,-1.0,23.0,4.0,3.0,0.0,318.1092,NEUTRAL,C16H13F3N4,Nc1nc(NCc2cccc(C(F)(F)F)c2)nc2ccccc12
CHEMBL2436710,14100.0,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,647.78,5.0,6.0,6.68,113.98,9.0,1.0,2.0,12.0,N,0.09,5.49,3.44,5.0,MOL,-1.0,48.0,10.0,1.0,2.0,647.3108,BASE,C38H41N5O5,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL2402161,14160.0,CN(C)c1ccccc1CNc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,0.0,360.46,2.0,3.0,4.95,55.73,4.0,3.0,0.0,6.0,N,0.54,5.01,4.99,3.0,MOL,-1.0,27.0,4.0,3.0,0.0,360.1838,NEUTRAL,C23H24N2O2,CN(C)c1ccccc1CNc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
CHEMBL2436697,14200.0,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,630.83,5.0,6.0,7.56,70.84,7.0,1.0,2.0,13.0,N,0.13,6.9,4.53,5.0,MOL,-1.0,47.0,7.0,1.0,2.0,630.357,BASE,C40H46N4O3,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL4099046,14400.0,COc1ccc(CCNc2nc(NC(N)=O)nc3ccccc23)cc1OC,inactive,0.0,367.41,3.0,5.0,2.79,111.39,6.0,3.0,0.0,7.0,N,0.59,2.77,2.77,3.0,MOL,-1.0,27.0,8.0,4.0,0.0,367.1644,NEUTRAL,C19H21N5O3,COc1ccc(CCNc2nc(NC(N)=O)nc3ccccc23)cc1OC
CHEMBL3742091,14500.0,CC1=NN(c2ccc(-c3cccnc3)cc2)C(=O)C1,inactive,0.0,251.29,1.0,3.0,2.86,45.56,3.0,0.0,0.0,2.0,Y,0.82,1.96,1.96,2.0,MOL,-1.0,19.0,4.0,0.0,0.0,251.1059,NEUTRAL,C15H13N3O,CC1=NN(c2ccc(-c3cccnc3)cc2)C(=O)C1
CHEMBL2408098,14600.0,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCCC3)cc2)c(O)c1,inactive,0.0,351.4,3.0,3.0,3.53,66.84,4.0,1.0,0.0,5.0,N,0.66,3.78,3.32,2.0,MOL,-1.0,26.0,5.0,1.0,0.0,351.1471,NEUTRAL,C21H21NO4,COc1ccc(C(=O)/C=C/c2ccc(C(=O)N3CCCC3)cc2)c(O)c1
CHEMBL3813837,14700.0,Nc1nc(NCc2cccc(F)c2)nc2ccccc12,inactive,0.0,268.3,1.0,2.0,2.96,63.83,4.0,2.0,0.0,3.0,N,0.77,3.21,3.12,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,268.1124,NEUTRAL,C15H13FN4,Nc1nc(NCc2cccc(F)c2)nc2ccccc12
CHEMBL3814631,14800.0,Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1,inactive,0.0,329.2,1.0,7.0,3.59,63.83,4.0,2.0,0.0,3.0,N,0.77,3.84,3.73,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,328.0324,NEUTRAL,C15H13BrN4,Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1
CHEMBL2436699,14900.0,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,inactive,0.0,602.78,5.0,6.0,6.78,70.84,7.0,1.0,2.0,11.0,N,0.17,5.55,3.5,5.0,MOL,-1.0,45.0,7.0,1.0,2.0,602.3257,BASE,C38H42N4O3,O=c1cc(-c2ccccc2)oc2cc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CHEMBL3814813,14900.0,CCCNc1nc(N)nc2ccccc12,inactive,0.0,202.26,4.0,6.0,2.03,63.83,4.0,2.0,0.0,3.0,N,0.8,2.22,2.1,2.0,MOL,-1.0,15.0,4.0,3.0,0.0,202.1218,NEUTRAL,C11H14N4,CCCNc1nc(N)nc2ccccc12
CHEMBL3667021,15000.0,CC(C)(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,inactive,0.0,504.38,1.0,1.0,5.79,93.06,6.0,2.0,2.0,8.0,N,0.27,8.4,8.38,2.0,MOL,-1.0,35.0,6.0,2.0,2.0,504.1008,NEUTRAL,C23H18F6O6,CC(C)(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1
CHEMBL3622510,15000.0,O=C(O)c1c(O)cc2c([nH]c3ccccc32)c1O,inactive,0.0,243.22,4.0,8.0,2.43,93.55,3.0,4.0,0.0,1.0,N,0.53,3.44,-0.01,3.0,MOL,-1.0,18.0,5.0,4.0,0.0,243.0532,ACID,C13H9NO4,O=C(O)c1c(O)cc2c([nH]c3ccccc32)c1O
CHEMBL164,15100.0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,inactive,0.0,318.24,274.0,792.0,1.69,151.59,8.0,6.0,1.0,1.0,N,0.37,1.85,0.65,3.0,MOL,-1.0,23.0,8.0,6.0,1.0,318.0376,ACID,C15H10O8,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL4750451,15120.0,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,inactive,0.0,560.7,4.0,4.0,6.09,76.46,7.0,1.0,2.0,8.0,N,0.16,5.46,3.23,4.0,MOL,-1.0,42.0,7.0,1.0,2.0,560.2787,BASE,C35H36N4O3,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1
CHEMBL4096474,15300.0,CN1CCC(c2c[nH]c3cc(Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)ccc23)CC1,inactive,0.0,441.62,5.0,7.0,6.01,50.09,3.0,3.0,1.0,4.0,N,0.36,4.59,0.97,4.0,MOL,-1.0,33.0,5.0,3.0,1.0,441.2892,BASE,C28H35N5,CN1CCC(c2c[nH]c3cc(Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)ccc23)CC1
CHEMBL4068105,15380.0,Cn1cc(O)c(=O)cc1/C=C/c1ccc(O)cc1,inactive,0.0,243.26,2.0,4.0,1.97,62.46,4.0,2.0,0.0,2.0,N,0.85,2.29,2.28,2.0,MOL,-1.0,18.0,4.0,2.0,0.0,243.0895,NEUTRAL,C14H13NO3,Cn1cc(O)c(=O)cc1/C=C/c1ccc(O)cc1
CHEMBL4453548,15720.0,CCOC(=O)c1cnc2ccccc2c1N1CCN(CC(=O)Nc2n[nH]c3ncccc23)CC1,inactive,0.0,459.51,5.0,14.0,2.44,116.34,8.0,2.0,0.0,6.0,N,0.42,2.43,2.36,4.0,MOL,-1.0,34.0,10.0,2.0,0.0,459.2019,NEUTRAL,C24H25N7O3,CCOC(=O)c1cnc2ccccc2c1N1CCN(CC(=O)Nc2n[nH]c3ncccc23)CC1
CHEMBL3594077,15800.0,Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1,inactive,0.0,268.27,1.0,1.0,2.86,89.37,4.0,4.0,0.0,2.0,N,0.58,2.97,2.95,3.0,MOL,-1.0,20.0,5.0,4.0,0.0,268.0848,NEUTRAL,C15H12N2O3,Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1
